"","separation","propensity","length","PredSS_r1_.1","PredSS_r1","PredSS_r1_1","PredSS_r2_.1","PredSS_r2","PredSS_freq_central_H","PredSS_freq_central_E","PredSS_freq_central_C","PredCN_freq_central_0","PredRCH_freq_central_0","PredRCH_freq_central_1","PredSA_freq_central_0","PredSA_freq_central_4","PredRCH_r1_.1","PredRCH_r1","PredRCH_r1_1","PredRCH_r2_.1","PredRCH_r2","PredRCH_r2_1","PredCN_r1_.1","PredCN_r1","PredCN_r1_1","PredCN_r2","PredSA_r1","PredSA_r2_.1","PredSA_r2","PredSA_r2_1","PredSS_freq_global_H","PredCN_freq_global_0","PredRCH_freq_global_0","PredRCH_freq_global_4","PredSA_freq_global_0","AA_freq_central_A","AA_freq_central_D","AA_freq_central_E","AA_freq_central_I","AA_freq_central_F","PSSM_r1_.4_A","PSSM_r1_.4_N","PSSM_r1_0_D","PSSM_r1_1_W","PSSM_r2_0_A","PSSM_central_.2_A","PSSM_central_.2_T","PSSM_central_0_H","PSSM_central_2_D","PSSM_central_2_V","class"
"11748",20,-0.620222019076863,79,"C","C","C","C","C",0,0.105,0.895,0.316,0.421,0.211,0,0.421,"0",0,3,1,1,"3","0",0,3,1,4,4,3,"4",0.38,0.557,0.519,0,0.013,0.105,0,0,0.053,0,2,0,1,-3,-1,-1,-1,-2,-3,2,"positive"
"11765",133,0.674989008568121,145,"C","C","C","H","H",0.742,0,0.258,0.205,0.311,0.174,0.235,0.189,"3",0,0,3,3,"3","3",0,1,3,3,3,1,"0",0.71,0.207,0.317,0,0.228,0.098,0.083,0.023,0.061,0.045,2,-3,-2,-5,0,-2,-4,-2,-5,-1,"negative"
"11783",22,0.927154390286748,358,"E","C","C","H","H",0.905,0,0.095,0.286,0.238,0.048,0.238,0.095,"4",4,4,0,1,"3","4",4,4,2,0,4,3,"1",0.441,0.187,0.235,0.193,0.291,0.143,0.095,0.095,0,0,2,-2,-6,-7,0,-2,-3,-4,-3,-3,"negative"
"11786",55,-0.7516567619976,133,"E","E","E","H","H",0.019,0.37,0.611,0.315,0.37,0.296,0.093,0.426,"3",3,3,0,0,"0","4",3,4,0,2,4,4,"4",0.03,0.609,0.579,0,0.045,0.037,0.074,0.093,0.019,0.037,-2,1,-2,-5,-1,-2,-2,1,1,-2,"positive"
"11791",26,0.0317514100795258,131,"C","C","E","C","E",0,0.52,0.48,0.04,0.2,0.04,0.44,0.12,"0",0,0,4,3,"3","1",0,1,4,3,3,0,"3",0.191,0.198,0.321,0.198,0.267,0.08,0.04,0.04,0.04,0.04,-3,-4,4,-4,-2,-2,2,-3,-5,5,"negative"
"11818",75,-0.786825817177853,1244,"H","C","C","C","C",0.257,0.068,0.676,0.108,0.095,0.081,0.392,0.162,"0",3,3,3,3,"3","1",3,3,3,3,4,4,"3",0.211,0.16,0.198,0.27,0.26,0.081,0.041,0.014,0.054,0.027,-2,-3,0,-5,-3,-3,-3,-2,-1,-3,"negative"
"11822",150,0.161958287099179,587,"C","C","C","E","E",0.228,0.161,0.611,0.148,0.255,0.094,0.215,0.255,"1",3,3,0,2,"1","1",3,3,3,4,3,2,"3",0.249,0.126,0.191,0.221,0.296,0.114,0.034,0.034,0.02,0.034,5,-3,-5,-6,-2,2,-1,-5,0,-5,"negative"
"11826",33,0.626348461004925,151,"C","C","C","C","C",0.156,0.125,0.719,0.344,0.219,0.312,0.125,0.125,"0",1,3,0,3,"3","0",0,3,3,4,3,1,"3",0.49,0.437,0.397,0,0.106,0.062,0.062,0.031,0.062,0.062,0,2,-1,7,-1,-1,0,-3,-5,-1,"negative"
"11830",50,-0.46859062821864,231,"C","C","E","E","E",0.245,0.265,0.49,0.102,0.184,0.122,0.429,0.122,"3",4,4,4,4,"4","4",4,4,4,2,0,0,"0",0.316,0.139,0.251,0.169,0.294,0.041,0.061,0.061,0.061,0.02,0,-1,8,-4,0,0,-1,-4,2,-3,"negative"
"11833",88,-0.586524082132086,226,"H","H","H","E","C",0.379,0.299,0.322,0.345,0.379,0.149,0.138,0.31,"0",2,1,3,3,"3","0",2,1,4,2,2,0,"1",0.381,0.274,0.332,0.04,0.186,0.034,0.092,0.08,0.057,0.069,-3,-1,-5,-5,0,1,-1,-4,3,-2,"negative"
"11835",80,-0.20707452348578,150,"C","C","C","H","H",0.709,0,0.291,0.291,0.38,0.203,0.19,0.278,"3",3,0,3,2,"3","2",3,1,2,1,3,3,"0",0.727,0.253,0.373,0,0.187,0.177,0.025,0.089,0.051,0.063,-4,-7,-4,3,0,1,0,-4,-4,0,"negative"
"11848",61,-0.0248026397604165,201,"C","C","C","E","E",0,0.733,0.267,0.067,0.2,0.117,0.15,0.117,"0",3,3,3,1,"3","1",3,3,2,0,3,3,"0",0.368,0.119,0.219,0.06,0.209,0.017,0.05,0.083,0.083,0.033,3,-2,-5,5,-2,0,0,-5,-5,-5,"negative"
"11855",181,0.5402079338809,954,"H","H","H","H","H",0.511,0.022,0.467,0.2,0.239,0.111,0.2,0.228,"3",3,3,1,1,"2","3",3,1,0,0,3,4,"3",0.181,0.155,0.239,0.138,0.156,0.161,0.072,0.067,0.05,0.028,-1,0,-8,1,3,4,-1,1,0,-4,"negative"
"11866",35,0.147030704060682,103,"C","C","C","C","E",0.294,0.235,0.471,0.294,0.382,0.235,0.176,0.235,"3",3,0,3,4,"4","3",3,1,4,1,0,0,"0",0.369,0.398,0.398,0.029,0.155,0.059,0.118,0.059,0.059,0.029,-1,-6,-6,-6,-2,2,-3,-2,2,-4,"positive"
"11867",36,0.752515289393147,209,"H","H","H","C","C",0.543,0.114,0.343,0.029,0.2,0.114,0.4,0.143,"3",3,1,0,3,"3","3",3,1,4,0,3,1,"3",0.435,0.096,0.187,0.23,0.368,0.143,0.057,0.086,0.114,0.114,-4,-4,-6,-3,3,-4,-3,0,-6,2,"positive"
"11870",32,-0.578292091327903,71,"H","H","H","H","H",0.71,0,0.29,0.258,0.161,0.258,0.161,0.258,"1",3,2,1,1,"3","1",3,2,1,1,3,3,"1",0.789,0.254,0.225,0,0.169,0.032,0.032,0.065,0.032,0.097,2,-1,-3,4,0,-2,-2,-3,-3,0,"negative"
"11871",110,0.927154390286748,303,"C","C","C","E","C",0.303,0.229,0.468,0.22,0.266,0.147,0.257,0.257,"3",3,3,3,3,"3","4",3,1,4,3,3,1,"2",0.238,0.145,0.224,0.244,0.29,0.092,0.037,0.101,0.037,0.083,-5,-4,-1,-3,-7,0,-1,0,1,-1,"negative"
"11873",107,0.674989008568121,169,"H","H","H","E","E",0.038,0.538,0.425,0.34,0.321,0.16,0.132,0.358,"0",3,3,3,3,"3","1",3,3,3,0,3,3,"3",0.107,0.343,0.361,0,0.118,0.085,0.104,0.075,0.028,0.057,1,-2,-4,12,0,1,0,0,3,-2,"negative"
"11875",59,-0.540039899458455,150,"H","H","H","H","H",0.534,0.121,0.345,0.345,0.362,0.207,0.224,0.345,"3",3,4,1,0,"0","3",4,3,0,0,4,3,"4",0.48,0.26,0.333,0.027,0.233,0.052,0.086,0.155,0.172,0.017,-2,2,-4,-4,-1,-2,-1,-3,-3,0,"negative"
"11897",193,1.41058573887302,739,"H","C","C","H","H",0.359,0.135,0.505,0.167,0.234,0.13,0.245,0.229,"3",3,4,0,2,"2","3",4,3,2,0,3,1,"2",0.411,0.18,0.233,0.135,0.271,0.12,0.062,0.057,0.073,0.026,-1,-2,-4,-3,1,5,0,-2,-5,-1,"negative"
"11903",15,-0.755462394916418,386,"E","E","E","E","E",0,0.429,0.571,0.286,0.429,0.143,0.143,0.357,"3",1,3,1,3,"0","4",2,4,3,3,3,1,"3",0.259,0.215,0.321,0.106,0.251,0.143,0,0,0,0,-4,2,-1,-5,-3,1,0,-4,2,-5,"positive"
"11951",19,-0.568282058459033,437,"H","H","H","C","C",0.056,0.5,0.444,0.056,0.222,0.333,0.167,0.111,"3",1,0,1,0,"0","3",1,0,0,3,3,4,"4",0.249,0.069,0.197,0.233,0.343,0.056,0.111,0.056,0.167,0,0,-4,-2,-5,1,2,0,8,-6,-8,"negative"
"11962",7,-0.247011286206205,149,"E","E","E","C","E",0,0.333,0.667,0,0.167,0.333,0.333,0.333,"4",3,3,1,3,"3","4",4,4,4,0,3,1,"1",0.443,0.148,0.195,0.094,0.282,0,0.5,0,0,0,-3,2,-7,-4,-3,0,-1,-2,-4,2,"positive"
"11971",94,-0.547757053028698,285,"C","C","C","E","E",0,0.72,0.28,0.097,0.183,0.108,0.215,0.151,"0",0,1,1,3,"3","0",0,0,4,4,3,0,"0",0.018,0.105,0.204,0.067,0.253,0.065,0.054,0.065,0.054,0.054,0,2,0,-3,1,0,2,0,4,-3,"negative"
"11986",99,-0.0497593453294152,437,"H","C","C","C","C",0.184,0.276,0.541,0.092,0.255,0.112,0.255,0.163,"0",1,0,3,3,"0","0",2,1,3,2,3,2,"4",0.249,0.069,0.197,0.233,0.343,0.02,0.082,0.092,0.122,0.041,5,5,-3,-4,-1,-3,-3,-2,-7,5,"negative"
"11987",114,-1.44263457639982,252,"C","C","C","C","C",0.354,0.142,0.504,0.133,0.177,0.106,0.327,0.133,"1",0,0,0,0,"2","1",0,1,0,4,4,4,"1",0.321,0.246,0.306,0.123,0.21,0.071,0.088,0.062,0.071,0.044,-4,-8,3,-6,0,0,-1,0,1,-1,"negative"
"12008",96,-0.408292116519204,954,"C","C","C","E","E",0,0.379,0.621,0.211,0.295,0.147,0.147,0.4,"3",0,0,1,0,"3","3",0,0,0,4,3,4,"3",0.181,0.155,0.239,0.138,0.156,0.074,0.053,0.105,0.063,0.042,4,-4,3,0,-2,-2,-2,-1,-4,-5,"negative"
"12009",21,-0.122603329060422,200,"C","C","C","C","C",0,0.25,0.75,0.1,0.25,0.2,0.25,0.2,"0",3,3,3,0,"0","4",4,4,1,0,2,3,"4",0.185,0.125,0.27,0.05,0.2,0.05,0.05,0.05,0.1,0.05,0,0,-5,-5,-1,-4,-3,-5,-3,-4,"negative"
"12015",30,0.0499590237830803,172,"C","C","C","E","E",0,0.31,0.69,0.448,0.552,0.207,0.138,0.517,"1",1,0,3,4,"4","1",0,0,4,4,0,0,"0",0,0.285,0.395,0.052,0.14,0,0.034,0.103,0.069,0.069,-1,-3,-2,-3,-1,4,0,2,1,-3,"positive"
"12020",19,0.00472948794322255,140,"E","E","E","H","H",0.222,0.167,0.611,0,0,0,0.556,0,"3",3,4,4,4,"3","4",4,4,4,0,1,0,"0",0.314,0.186,0.229,0.2,0.314,0.111,0.056,0.111,0.056,0,-3,3,-6,-5,0,0,0,-6,2,-3,"positive"
"12028",31,-0.568282058459033,105,"E","E","E","C","C",0,0.6,0.4,0.233,0.333,0.133,0.167,0.233,"3",3,0,3,0,"0","4",3,2,0,1,2,3,"4",0,0.362,0.41,0.01,0.2,0.033,0.033,0.133,0,0.067,3,-1,-3,-3,-1,-1,0,-1,-1,-3,"negative"
"12043",500,-0.504346507360844,865,"C","C","C","H","H",0.493,0.094,0.413,0.196,0.251,0.12,0.232,0.212,"4",4,4,0,1,"3","4",4,4,2,1,3,3,"0",0.394,0.168,0.238,0.129,0.242,0.104,0.07,0.07,0.046,0.048,3,-3,-1,-6,-1,6,-3,4,-6,-4,"negative"
"12047",84,-0.496799443754293,260,"E","E","C","H","H",0.446,0.12,0.434,0.169,0.277,0.157,0.325,0.157,"4",4,4,1,0,"3","4",4,4,0,0,3,4,"1",0.392,0.15,0.208,0.212,0.331,0.157,0.024,0.108,0.048,0.036,0,-1,-5,-6,-1,-1,3,1,-5,2,"negative"
"12051",12,0.910852736320132,195,"C","C","C","H","H",0.636,0,0.364,0,0.182,0.091,0.273,0,"4",4,4,3,3,"0","4",4,4,3,0,0,1,"3",0.39,0.133,0.236,0.195,0.308,0.091,0.091,0,0,0,0,-3,-5,-6,-3,0,0,-7,-4,-3,"positive"
"12071",17,0.394389014016248,250,"H","C","C","E","E",0,0.562,0.438,0,0.125,0.188,0.312,0,"3",3,0,3,3,"3","3",3,1,4,0,1,0,"2",0.324,0.136,0.24,0.244,0.352,0.062,0.062,0.062,0,0.062,-1,-7,-7,-7,0,-1,-1,-2,1,-5,"positive"
"12083",516,-0.153557060760159,1244,"C","C","C","E","E",0.231,0.076,0.693,0.163,0.212,0.134,0.227,0.206,"0",3,4,3,4,"4","0",4,4,4,4,0,3,"1",0.211,0.16,0.198,0.27,0.26,0.078,0.058,0.074,0.05,0.025,-1,-2,-2,-2,-3,0,-1,-3,-2,-1,"negative"
"12086",53,0.636381526324397,155,"C","C","C","C","C",0.577,0.212,0.212,0.25,0.25,0.154,0.173,0.212,"1",0,0,3,3,"1","1",1,0,3,4,4,0,"3",0.265,0.277,0.323,0,0.174,0.154,0.058,0.115,0.058,0.019,-1,-1,-1,-4,-1,0,1,-3,-1,-1,"negative"
"12090",104,0.551778417434986,136,"H","H","H","E","E",0.388,0.252,0.359,0.243,0.291,0.184,0.243,0.32,"3",3,3,3,3,"3","1",4,4,4,0,0,0,"0",0.346,0.206,0.272,0.074,0.265,0.097,0.068,0.049,0.058,0.039,-1,-2,-5,-6,2,0,0,1,0,-1,"positive"
"12116",154,-0.212505703376357,221,"C","H","H","C","C",0.268,0.17,0.562,0.098,0.288,0.157,0.196,0.163,"1",0,0,0,3,"3","0",0,0,3,4,3,3,"1",0.19,0.145,0.362,0.054,0.145,0.085,0.039,0.065,0.072,0.026,1,0,3,-2,0,-3,-3,1,-1,-3,"negative"
"12119",191,-0.609454376559503,642,"H","H","H","C","C",0.263,0.163,0.574,0.058,0.121,0.089,0.358,0.116,"3",0,3,4,4,"4","3",1,1,3,4,1,3,"0",0.358,0.187,0.212,0.235,0.274,0.105,0.053,0.063,0.053,0.079,-1,0,3,3,-2,-3,-3,-3,6,-5,"negative"
"12139",14,-0.245311029163982,218,"H","H","H","H","H",0.538,0,0.462,0.077,0.385,0.077,0.077,0.154,"3",3,0,3,1,"3","3",3,1,1,0,3,3,"0",0.459,0.206,0.266,0.101,0.202,0.154,0.077,0.077,0.077,0,-2,-7,-6,-5,1,-3,-2,5,-2,-1,"negative"
"12151",57,0.107665884093466,250,"C","C","C","C","C",0,0.321,0.679,0.125,0.196,0.125,0.143,0.232,"1",0,3,2,0,"0","0",0,3,0,4,3,4,"4",0.072,0.284,0.38,0.032,0.12,0.089,0.054,0.054,0.054,0.054,0,0,1,-1,1,1,-1,-2,-3,2,"negative"
"12163",255,-0.257107278286766,822,"C","C","C","C","C",0.315,0.075,0.61,0.209,0.276,0.094,0.22,0.264,"3",3,3,1,1,"3","3",4,4,1,0,3,3,"1",0.265,0.208,0.253,0.227,0.26,0.102,0.051,0.067,0.047,0.028,4,-6,-7,-7,-1,-1,-2,-3,0,-4,"negative"
"12179",18,0.800869150326586,193,"E","E","C","E","E",0.353,0.176,0.471,0.059,0.294,0.235,0.176,0.176,"3",3,3,1,3,"2","4",4,3,4,0,3,0,"3",0.13,0.161,0.337,0.016,0.176,0,0.059,0,0.059,0,0,2,-5,-6,-2,-1,-3,0,0,1,"negative"
"12212",96,-0.397821016614998,149,"H","H","H","H","H",0.579,0,0.421,0.316,0.316,0.211,0.189,0.316,"0",0,1,3,2,"1","1",0,1,1,4,0,3,"3",0.617,0.268,0.309,0,0.221,0.032,0.095,0.053,0.053,0.063,-2,1,2,0,-2,-1,-1,-1,0,-3,"negative"
"12220",90,0.00849402669097412,132,"E","E","E","C","C",0.213,0.292,0.494,0.112,0.258,0.101,0.36,0.202,"3",4,4,0,0,"0","4",4,4,3,0,4,3,"3",0.144,0.083,0.28,0.152,0.356,0.09,0.034,0.101,0.101,0.034,0,-1,-5,10,-1,0,-1,1,-5,2,"negative"
"12227",20,-0.11892209966721,437,"C","C","C","H","H",0.316,0.211,0.474,0.053,0.263,0.105,0.158,0.211,"3",3,0,1,3,"2","3",3,1,3,2,3,0,"2",0.249,0.069,0.197,0.233,0.343,0.053,0.158,0.105,0.053,0.105,6,-3,-4,-8,-4,-1,2,-5,-5,-2,"negative"
"12247",26,-0.667642937365069,192,"H","H","H","H","H",0.76,0,0.24,0.32,0.28,0.12,0.16,0.28,"3",0,0,3,3,"0","3",0,0,1,3,0,3,"3",0.719,0.349,0.354,0.078,0.245,0.12,0.08,0.08,0.04,0.08,0,-1,2,-4,0,2,1,-1,2,-2,"negative"
"12252",89,-0.417446281634883,226,"C","E","E","H","C",0.216,0.284,0.5,0.057,0.102,0.08,0.386,0.091,"3",3,3,3,0,"0","2",3,4,1,3,0,4,"4",0.177,0.133,0.195,0.093,0.319,0.102,0.011,0.068,0.057,0.011,-2,1,-4,-4,0,-3,-4,-5,-3,-4,"negative"
"12265",12,-1.43402637285776,91,"X","C","H","H","H",1,0,0,0.182,0,0.182,0.273,0.091,"X",0,1,2,1,"3","X",0,0,0,4,3,3,"1",0.407,0.209,0.231,0,0.187,0.091,0.091,0.182,0.182,0.091,0,0,-1,-5,0,-1,-1,-6,0,-4,"negative"
"12281",52,-0.271137574296677,131,"E","E","C","E","C",0.059,0.51,0.431,0,0.196,0.098,0.235,0.059,"3",3,3,3,3,"0","4",3,3,3,3,0,3,"3",0.023,0.115,0.275,0.076,0.191,0.098,0,0.098,0,0.118,-1,0,-2,-8,-3,-1,-2,-7,-8,-1,"negative"
"12284",84,-0.20707452348578,954,"C","C","C","E","C",0,0.518,0.482,0.06,0.193,0.072,0.241,0.169,"2",0,0,1,1,"0","3",1,1,3,4,3,3,"4",0.181,0.155,0.239,0.138,0.156,0.06,0.036,0.06,0.06,0.048,-1,-2,3,-5,1,-2,-2,-6,5,-1,"positive"
"12296",99,-0.722302163365221,120,"H","H","H","C","C",0.235,0.143,0.622,0.306,0.439,0.143,0.143,0.306,"2",1,0,3,0,"0","3",1,0,1,3,0,4,"4",0.292,0.35,0.458,0,0.125,0.02,0.102,0.051,0.041,0.02,-3,-3,0,-5,1,-1,0,0,0,0,"negative"
"12310",59,0.170609901625528,160,"E","E","E","C","C",0,0.431,0.569,0.241,0.328,0.155,0.121,0.345,"3",4,4,3,3,"0","4",4,4,3,0,1,1,"4",0.2,0.15,0.275,0.087,0.194,0.034,0.138,0.069,0,0.086,0,0,-6,-4,-4,0,-1,-3,-7,5,"negative"
"12313",27,0.0296067540423592,99,"C","C","C","H","H",0.615,0,0.385,0.115,0.462,0.192,0.192,0.308,"0",0,0,1,3,"3","0",0,0,3,4,3,0,"1",0.455,0.212,0.374,0.02,0.162,0.154,0.077,0,0.038,0.038,1,0,4,-3,1,-1,0,0,-3,1,"negative"
"12330",62,-0.820131410775656,131,"E","E","E","E","E",0,0.541,0.459,0.164,0.328,0.131,0.197,0.262,"4",3,3,3,3,"3","4",4,4,4,1,0,3,"0",0.099,0.107,0.267,0.061,0.26,0.016,0.066,0.082,0.148,0.098,-1,-5,-2,-4,-4,-4,-4,-2,-6,0,"positive"
"12362",119,-0.703394992005171,213,"E","E","E","H","H",0.297,0.161,0.542,0.297,0.28,0.144,0.229,0.288,"1",3,3,2,0,"3","1",2,3,1,2,1,4,"2",0.249,0.268,0.286,0.113,0.235,0.102,0.025,0.085,0.059,0.034,-2,-5,-4,0,-1,-2,-1,-2,1,-3,"negative"
"12388",99,0.702477190922726,112,"H","H","H","E","E",0.031,0.531,0.439,0.112,0.184,0.133,0.245,0.204,"2",1,1,3,3,"1","2",0,0,4,3,3,0,"4",0.08,0.152,0.232,0.045,0.223,0.224,0.031,0.051,0.051,0.031,1,0,0,-4,-1,-1,2,-5,-6,4,"negative"
"12389",78,0.551778417434986,148,"H","H","H","H","H",0.792,0,0.208,0.377,0.416,0.208,0.143,0.234,"0",3,2,0,2,"1","1",3,2,2,0,4,3,"3",0.77,0.27,0.331,0.014,0.236,0.13,0.039,0.078,0.039,0.052,-1,5,-5,-4,-2,0,-1,-5,3,-4,"positive"
"12400",124,0.264450545464963,217,"H","C","C","C","C",0.293,0.163,0.545,0.228,0.374,0.106,0.211,0.285,"0",3,0,1,3,"3","0",3,1,4,2,3,1,"3",0.286,0.18,0.318,0.101,0.226,0.114,0.041,0.008,0.041,0.041,2,3,-4,-7,-2,4,0,10,-4,-1,"negative"
"12417",8,0.0989227983205789,335,"E","C","C","E","E",0,0.857,0.143,0,0.143,0,0.286,0.143,"3",0,0,4,4,"3","3",1,1,4,4,1,0,"0",0.331,0.17,0.257,0.087,0.194,0,0,0,0.143,0,-2,1,0,-5,3,-2,-2,-4,6,-4,"negative"
"12421",143,0.030040837712503,217,"C","C","C","C","C",0.155,0.38,0.465,0.254,0.317,0.211,0.141,0.296,"0",0,0,0,0,"0","0",0,1,0,4,4,4,"4",0.101,0.318,0.359,0.028,0.129,0.021,0.085,0.042,0.092,0.056,0,0,-1,-4,0,-1,-1,0,0,-1,"negative"
"12428",92,-0.35839073172442,401,"E","C","C","C","E",0,0.297,0.703,0.176,0.198,0.132,0.242,0.253,"3",3,4,3,3,"3","4",3,3,3,2,1,2,"0",0.172,0.117,0.227,0.1,0.282,0.077,0.033,0.066,0.099,0.033,-2,5,-2,-7,-2,-1,-3,0,-5,3,"negative"
"12433",107,-0.139595169751174,233,"C","C","C","C","H",0.264,0.16,0.575,0.302,0.349,0.151,0.17,0.387,"0",1,3,3,1,"3","0",3,3,1,4,3,3,"2",0.322,0.249,0.339,0.077,0.193,0.094,0.057,0.085,0.028,0.047,1,0,-1,-5,3,0,-2,-6,0,-2,"negative"
"12434",41,-0.524799628760106,245,"H","H","H","H","H",0.725,0,0.275,0.225,0.3,0.1,0.05,0.15,"0",3,3,3,1,"3","0",2,3,1,2,1,3,"3",0.49,0.184,0.269,0.11,0.229,0.075,0.025,0.075,0.025,0.025,2,-3,-3,0,0,1,-2,0,-4,1,"negative"
"12439",19,0.155025238316715,179,"H","H","H","C","C",0.111,0.278,0.611,0.111,0.111,0.111,0.111,0.222,"3",3,1,4,4,"3","2",3,0,3,0,3,3,"4",0.291,0.128,0.207,0.318,0.291,0.056,0.167,0,0,0.056,-4,-4,-6,-4,0,-2,-4,-9,-3,-2,"negative"
"12443",12,0.690944442931784,159,"C","E","E","H","H",0.545,0.273,0.182,0.091,0.273,0.273,0.273,0,"0",3,1,0,2,"3","1",4,3,2,1,3,2,"1",0.145,0.113,0.239,0.126,0.296,0.182,0.091,0.091,0.091,0,0,-2,-4,-4,2,-5,-4,-6,5,-4,"negative"
"12454",10,1.16304154068476,70,"H","H","H","H","H",0.556,0,0.444,0.667,0.667,0.111,0.222,0.444,"3",3,0,3,3,"0","3",3,0,3,3,0,0,"3",0.614,0.457,0.471,0.029,0.214,0.111,0.222,0.111,0,0.111,-2,0,-3,-5,-2,-2,0,-3,0,-2,"positive"
"12477",11,-0.59042833252524,125,"E","E","E","C","C",0,0.1,0.9,0.9,0.9,0.1,0,1,"3",2,0,0,0,"2","4",2,1,1,3,4,4,"3",0.256,0.24,0.312,0.032,0.176,0.4,0,0,0,0,-2,-4,0,-3,-1,4,-1,-4,-1,-1,"positive"
"12479",44,1.07714805227773,129,"H","H","H","C","C",0.465,0,0.535,0.395,0.442,0.163,0.093,0.419,"1",0,3,0,0,"0","0",1,3,0,3,4,4,"4",0.674,0.403,0.426,0,0.124,0.163,0.116,0.047,0.023,0.047,1,0,1,-5,0,1,1,0,-5,1,"negative"
"12492",69,-0.2299948018255,236,"C","C","C","C","H",0.309,0.103,0.588,0.118,0.294,0.088,0.309,0.176,"0",3,0,4,4,"4","3",3,2,4,1,0,0,"0",0.403,0.14,0.242,0.242,0.301,0.103,0.074,0.059,0.044,0.015,2,-1,-6,-6,0,-1,0,-2,1,-3,"negative"
"12496",47,0.5402079338809,121,"E","E","E","H","H",0.217,0.217,0.565,0.326,0.413,0.152,0.065,0.413,"3",3,0,1,3,"1","3",4,2,3,0,3,0,"3",0.223,0.24,0.289,0.124,0.182,0.022,0.043,0.109,0,0.065,-2,-4,-3,-2,1,0,0,-1,0,-1,"positive"
"12505",51,-0.306688557471127,1244,"C","C","C","C","C",0.2,0.08,0.72,0.14,0.2,0.04,0.26,0.2,"3",3,4,4,4,"4","3",4,4,4,1,0,0,"0",0.211,0.16,0.198,0.27,0.26,0.06,0.04,0.08,0.02,0.04,-1,-3,-3,-3,-4,-1,2,1,4,-3,"positive"
"12507",9,0.428102310078339,233,"C","E","E","C","C",0,0.5,0.5,0,0,0,0.625,0,"3",3,3,4,4,"3","3",4,4,4,0,1,0,"0",0.232,0.189,0.27,0.146,0.266,0,0.25,0.125,0.25,0,1,-1,-7,-5,-3,-2,-2,-1,-1,-1,"negative"
"12533",376,-0.144929851277216,418,"C","C","C","C","C",0.333,0.227,0.44,0.016,0.117,0.125,0.432,0.069,"3",0,1,0,3,"2","3",1,1,3,3,3,3,"3",0.321,0.019,0.124,0.254,0.414,0.12,0.051,0.067,0.072,0.027,-2,-3,-3,-4,-3,-2,-4,-7,-6,5,"positive"
"12538",45,-0.629575936342645,248,"H","H","H","H","H",0.295,0.455,0.25,0,0.091,0.068,0.614,0.045,"3",4,4,3,3,"3","4",4,4,3,3,0,3,"1",0.367,0.089,0.218,0.185,0.343,0.091,0.045,0.045,0.091,0.045,-1,-1,8,-4,1,-1,-2,-3,-3,2,"negative"
"12585",97,0.00960562576808159,180,"C","C","C","E","E",0.25,0.312,0.438,0.094,0.281,0.125,0.26,0.188,"0",1,3,3,3,"3","0",1,3,4,4,0,1,"3",0.278,0.094,0.25,0.083,0.283,0.104,0.042,0.052,0.104,0.094,-1,-5,-1,-2,-4,-2,0,-5,-3,1,"negative"
"12589",486,-0.513657674901729,739,"C","C","C","H","H",0.355,0.126,0.52,0.179,0.245,0.136,0.254,0.237,"3",3,0,1,3,"3","3",3,1,3,3,3,0,"1",0.411,0.18,0.233,0.135,0.271,0.118,0.078,0.052,0.068,0.021,-3,-4,7,-4,-3,6,1,0,3,-4,"negative"
"12595",132,-0.104898000751839,204,"C","C","E","E","E",0.061,0.519,0.42,0.13,0.298,0.099,0.145,0.214,"0",1,3,3,3,"3","1",0,2,3,3,1,3,"0",0.039,0.103,0.319,0.054,0.186,0.046,0.038,0.069,0.092,0.038,0,-1,-2,1,0,0,0,1,-2,-4,"negative"
"12609",38,0.0235861604549471,235,"H","H","H","H","H",0.432,0.162,0.405,0.108,0.243,0.162,0.297,0.162,"3",3,3,3,3,"0","4",4,3,3,2,0,0,"3",0.643,0.183,0.226,0.149,0.306,0.054,0.081,0.027,0,0.108,1,-5,-3,-5,3,-2,5,0,-1,-1,"positive"
"12612",236,-0.510977207800183,363,"H","H","H","H","C",0.319,0.081,0.6,0.149,0.2,0.111,0.34,0.183,"3",0,0,3,0,"3","3",1,0,0,3,1,4,"1",0.267,0.143,0.201,0.284,0.298,0.089,0.051,0.072,0.072,0.021,-1,-2,3,-5,-1,1,0,-2,0,0,"negative"
"12614",77,-0.260871550588057,129,"E","E","E","C","C",0,0.368,0.632,0,0.118,0.079,0.382,0.079,"4",4,4,4,4,"4","4",4,4,4,1,0,1,"0",0.039,0.047,0.178,0.248,0.302,0.092,0.039,0.026,0.026,0,-7,1,8,1,-7,-3,-3,-5,6,-4,"positive"
"12630",80,0.812774165983393,101,"E","E","E","E","E",0.19,0.266,0.544,0.203,0.316,0.139,0.253,0.278,"2",1,3,1,3,"0","3",2,4,3,3,3,1,"3",0.149,0.188,0.337,0.109,0.257,0.038,0.076,0.101,0.063,0.038,3,-1,1,-5,-2,1,0,-5,3,-1,"negative"
"12632",107,-0.498801547078728,470,"C","C","C","C","C",0,0.302,0.698,0.019,0.198,0.028,0.208,0.179,"3",3,3,4,4,"3","3",3,3,3,3,3,4,"4",0.109,0.104,0.228,0.219,0.14,0.132,0.113,0.028,0.057,0.028,0,1,-1,-2,-1,-1,0,-2,2,1,"negative"
