"","separation","propensity","length","PredSS_r1_.1","PredSS_r1","PredSS_r1_1","PredSS_r2_.1","PredSS_r2","PredSS_freq_central_H","PredSS_freq_central_E","PredSS_freq_central_C","PredCN_freq_central_0","PredRCH_freq_central_0","PredRCH_freq_central_1","PredSA_freq_central_0","PredSA_freq_central_4","PredRCH_r1_.1","PredRCH_r1","PredRCH_r1_1","PredRCH_r2_.1","PredRCH_r2","PredRCH_r2_1","PredCN_r1_.1","PredCN_r1","PredCN_r1_1","PredCN_r2","PredSA_r1","PredSA_r2_.1","PredSA_r2","PredSA_r2_1","PredSS_freq_global_H","PredCN_freq_global_0","PredRCH_freq_global_0","PredRCH_freq_global_4","PredSA_freq_global_0","AA_freq_central_A","AA_freq_central_D","AA_freq_central_E","AA_freq_central_I","AA_freq_central_F","PSSM_r1_.4_A","PSSM_r1_.4_N","PSSM_r1_0_D","PSSM_r1_1_W","PSSM_r2_0_A","PSSM_central_.2_A","PSSM_central_.2_T","PSSM_central_0_H","PSSM_central_2_D","PSSM_central_2_V","class"
"11076",132,-0.28742697552208,188,"C","C","E","C","E",0.42,0.198,0.382,0.191,0.275,0.145,0.298,0.198,"0",1,3,3,3,"3","1",3,4,4,3,3,0,"0",0.399,0.165,0.25,0.25,0.303,0.053,0.053,0.092,0.092,0.038,0,0,1,-4,-1,-3,-3,0,-1,-4,"positive"
"11109",249,-0.271137574296677,568,"C","C","C","H","H",0.31,0.202,0.488,0.097,0.222,0.137,0.286,0.173,"1",0,2,2,0,"1","1",0,3,0,4,0,3,"3",0.326,0.194,0.262,0.202,0.276,0.101,0.077,0.032,0.052,0.02,-4,-2,0,-3,-1,-1,1,3,-3,0,"negative"
"11114",156,0.295432897894212,160,"C","C","C","C","C",0,0.445,0.555,0.135,0.316,0.097,0.174,0.323,"0",3,3,1,0,"X","0",3,4,0,3,4,4,"X",0,0.15,0.325,0.05,0.169,0.09,0.026,0.039,0.065,0.045,0,0,-2,-3,4,-2,0,-1,-1,0,"negative"
"11123",16,1.11178457528051,100,"E","C","C","C","H",0,0.4,0.6,0.333,0.467,0.067,0.267,0.4,"1",3,1,3,3,"0","2",3,2,3,0,3,1,"3",0.12,0.28,0.42,0.01,0.18,0.133,0.067,0,0,0,-3,-2,-3,4,-3,1,0,-2,0,-2,"negative"
"11154",165,-0.368081382215582,327,"C","C","C","C","C",0.25,0.146,0.604,0.201,0.226,0.128,0.293,0.226,"3",1,0,3,2,"0","3",0,0,3,4,1,1,"3",0.343,0.141,0.174,0.287,0.358,0.037,0.043,0.061,0.079,0.067,4,-2,-1,-3,-3,7,-1,-5,-4,-6,"negative"
"11159",106,-0.0781416917962155,139,"C","C","C","E","E",0,0.552,0.448,0.248,0.352,0.171,0.133,0.343,"0",3,1,3,3,"3","1",3,3,3,0,0,1,"1",0,0.223,0.374,0,0.144,0.038,0.067,0.086,0.086,0.048,-2,1,-1,-1,3,0,1,-1,2,-3,"positive"
"11176",250,-1.21699964523912,324,"C","C","C","C","C",0.373,0.064,0.562,0.229,0.317,0.12,0.185,0.285,"3",3,1,3,0,"0","3",3,1,1,1,3,4,"3",0.389,0.247,0.34,0.077,0.16,0.104,0.06,0.036,0.02,0.052,-3,-5,-4,-3,-4,-2,-2,-4,-1,0,"negative"
"11185",30,-0.853927377525712,495,"C","C","H","E","E",0.379,0.103,0.517,0.31,0.276,0.138,0.103,0.345,"3",0,0,3,1,"3","3",1,0,2,3,3,3,"3",0.168,0.186,0.285,0.115,0.182,0.034,0.069,0.034,0.103,0.069,3,-1,-1,-3,-1,-3,0,-4,-7,-6,"negative"
"11203",32,0.910852736320132,74,"C","C","C","C","E",0.226,0,0.774,0.129,0.452,0.129,0.129,0.323,"3",3,3,3,3,"3","4",4,3,4,0,0,1,"3",0.095,0.216,0.419,0,0.122,0.065,0.065,0.129,0.032,0.032,1,0,-7,-4,-1,-1,-1,-1,-7,-4,"positive"
"11225",998,0.28907941401888,1244,"C","C","C","C","C",0.24,0.117,0.643,0.156,0.196,0.114,0.261,0.216,"0",3,0,0,0,"1","0",3,0,0,3,4,4,"3",0.211,0.16,0.198,0.27,0.26,0.084,0.061,0.065,0.044,0.027,-1,-1,-3,-3,-2,-1,-3,0,-5,-4,"negative"
"11227",350,-0.278919205603454,822,"H","H","C","C","C",0.332,0.103,0.564,0.146,0.206,0.086,0.312,0.172,"3",3,3,3,3,"3","3",3,4,3,3,2,3,"3",0.265,0.208,0.253,0.227,0.26,0.092,0.046,0.066,0.066,0.032,2,-6,-4,-6,-1,-3,-7,-5,-5,-3,"negative"
"11229",48,-0.631824374194334,235,"E","E","E","C","H",0.468,0.085,0.447,0.085,0.128,0.128,0.34,0.128,"4",4,4,0,0,"0","4",4,4,0,0,3,4,"4",0.404,0.247,0.277,0.17,0.247,0.106,0.021,0.021,0.043,0.085,2,-5,-4,-1,1,0,-1,0,0,-1,"negative"
"11249",14,-1.06666371597824,1244,"C","C","C","C","C",0,0,1,0.231,0.308,0.154,0,0.308,"3",1,3,3,3,"3","3",2,3,3,4,2,3,"3",0.211,0.16,0.198,0.27,0.26,0,0.154,0,0,0,-4,-6,-1,-4,-3,0,-2,-1,-5,-1,"positive"
"11250",604,0.030040837712503,1244,"E","C","C","E","E",0.239,0.086,0.675,0.144,0.192,0.116,0.25,0.192,"4",4,4,4,4,"4","4",4,4,4,0,0,0,"0",0.211,0.16,0.198,0.27,0.26,0.075,0.06,0.066,0.051,0.027,-3,-4,-3,-4,1,-1,6,-3,-5,1,"negative"
"11252",51,-0.210874394342964,147,"C","C","C","H","H",0.24,0.32,0.44,0.1,0.14,0.1,0.4,0.08,"3",0,3,3,3,"3","3",1,3,3,3,0,3,"1",0.456,0.218,0.293,0.109,0.279,0.06,0.12,0.06,0.08,0.02,-3,-3,0,-4,-3,-4,-4,3,-4,0,"negative"
"11266",133,0.711334932265868,214,"C","C","C","C","C",0.205,0.129,0.667,0.136,0.265,0.174,0.235,0.197,"3",3,0,1,3,"0","3",3,2,3,1,3,1,"1",0.178,0.168,0.28,0.056,0.215,0.136,0.106,0.061,0.061,0.023,1,-1,-9,-5,-4,0,0,4,-5,-2,"negative"
"11280",48,-0.653379685878309,59,"C","C","C","H","C",0.426,0.149,0.426,0.085,0.213,0.234,0.213,0.17,"0",0,0,3,1,"0","0",1,0,1,4,1,3,"4",0.339,0.153,0.305,0,0.169,0.064,0.021,0.085,0.021,0.043,0,-3,-2,-3,0,-1,6,-7,-3,0,"negative"
"11281",66,-0.453080027406847,404,"C","C","C","C","C",0.415,0.092,0.492,0.062,0.138,0.062,0.431,0.077,"1",0,3,0,0,"0","1",0,2,0,4,4,4,"4",0.344,0.077,0.191,0.285,0.364,0.108,0.062,0.077,0.062,0.046,-2,0,2,0,0,-1,-3,-1,1,1,"negative"
"11282",263,0.155025238316715,425,"C","C","C","C","E",0.321,0.198,0.481,0.107,0.218,0.103,0.263,0.153,"3",3,4,3,0,"3","4",4,4,2,0,1,3,"0",0.238,0.118,0.209,0.238,0.287,0.061,0.065,0.099,0.069,0.046,-2,-2,-7,1,-2,0,-1,3,0,-1,"negative"
"11289",277,-1.21703870652092,452,"E","E","C","C","C",0,0.261,0.739,0.236,0.333,0.098,0.152,0.362,"3",1,0,3,3,"0","4",2,1,3,2,1,3,"3",0,0.217,0.316,0.148,0.162,0.058,0.062,0.033,0.051,0.033,-6,-8,-4,-3,0,0,-1,0,-2,-3,"negative"
"11294",116,0.679454443736848,156,"H","H","H","E","E",0.365,0.191,0.443,0.13,0.243,0.07,0.261,0.148,"1",3,3,3,3,"3","1",3,3,3,0,0,0,"3",0.333,0.128,0.256,0.115,0.256,0.078,0.026,0.096,0.026,0.026,-1,-1,-6,-7,-2,1,-1,-6,2,-2,"positive"
"11304",9,1.0387744973686,158,"E","E","E","C","C",0,0.125,0.875,0,0,0,0.375,0,"3",3,3,3,3,"1","3",4,3,4,0,3,0,"3",0.316,0.209,0.259,0.044,0.241,0,0,0,0.125,0,-4,-5,-7,-3,-3,-3,-3,-4,-2,-1,"positive"
"11309",32,-0.809388092833644,145,"E","C","E","C","E",0,0.516,0.484,0.258,0.452,0.194,0.129,0.387,"0",0,1,2,1,"3","1",0,2,1,4,3,3,"1",0,0.359,0.434,0,0.138,0.097,0.065,0.065,0.032,0.032,-1,1,0,-3,-2,-1,2,-3,-5,5,"positive"
"11316",41,1.16304154068476,218,"C","E","E","C","C",0,0.875,0.125,0.15,0.1,0.075,0.275,0.2,"4",3,3,4,4,"4","3",4,4,4,0,0,0,"0",0.023,0.161,0.211,0.069,0.239,0,0.025,0.05,0.025,0.125,-1,1,-4,-3,-2,-2,-2,0,-4,3,"negative"
"11319",75,0.0224579343750499,215,"C","C","C","C","C",0.135,0.297,0.568,0.081,0.257,0.122,0.365,0.149,"1",3,3,3,3,"3","1",3,4,4,3,1,2,"1",0.172,0.088,0.242,0.186,0.349,0.135,0.054,0.041,0.054,0,-2,5,-2,-5,-3,-2,-5,7,-5,0,"negative"
"11324",102,1.01951044096319,356,"E","C","C","E","E",0.356,0.188,0.455,0.099,0.208,0.129,0.366,0.129,"1",3,0,1,3,"0","2",3,2,3,3,3,1,"3",0.253,0.076,0.194,0.194,0.346,0.089,0.01,0.079,0.069,0.01,0,-2,-3,-4,-5,-3,-4,3,1,-6,"negative"
"11345",94,0.674989008568121,137,"H","H","H","E","E",0.301,0.215,0.484,0.129,0.301,0.108,0.269,0.129,"0",1,3,2,1,"1","0",2,3,2,3,3,3,"3",0.38,0.131,0.299,0.161,0.292,0.097,0.097,0.086,0.032,0.043,4,-3,-3,-2,1,0,0,-2,-8,4,"negative"
"11365",70,0.776277230345155,222,"E","E","E","C","C",0,0.551,0.449,0.174,0.435,0.232,0.101,0.391,"3",3,3,0,0,"1","3",4,3,1,0,4,3,"3",0.023,0.216,0.392,0.036,0.153,0.058,0.072,0.029,0.029,0.014,0,-3,-4,2,0,-2,0,-2,5,-5,"negative"
"11367",56,-0.330020840578311,366,"C","H","H","C","C",0.164,0.491,0.345,0.127,0.2,0.091,0.382,0.145,"0",3,0,0,1,"0","1",3,0,1,4,4,4,"4",0.161,0.085,0.238,0.107,0.306,0.091,0.036,0.091,0.036,0.036,-3,-6,-2,-4,1,-4,-2,-4,0,-4,"negative"
"11374",308,-0.806811662032717,642,"C","C","C","H","H",0.254,0.114,0.632,0.163,0.182,0.098,0.313,0.212,"3",0,3,3,3,"3","3",0,1,4,4,0,0,"0",0.358,0.187,0.212,0.235,0.274,0.121,0.036,0.088,0.052,0.068,0,-2,0,-1,4,0,-2,0,-4,-2,"negative"
"11396",42,-0.2299948018255,174,"H","H","H","H","H",0.756,0,0.244,0.463,0.415,0.171,0.171,0.415,"1",3,1,3,2,"0","2",3,1,1,0,0,3,"4",0.828,0.437,0.397,0.006,0.195,0.146,0.049,0.073,0.049,0,5,-3,-5,-4,0,-3,-2,1,-1,1,"negative"
"11399",55,1.28178614827365,220,"C","C","E","H","H",0.13,0.481,0.389,0.056,0.204,0.167,0.167,0.167,"3",3,3,2,3,"0","1",3,3,3,0,2,1,"4",0.25,0.177,0.273,0.082,0.195,0.019,0.056,0.111,0.093,0,0,0,-1,1,-2,0,2,-2,-1,-2,"negative"
"11410",30,-0.330020840578311,73,"C","C","C","E","E",0,0.586,0.414,0.103,0.172,0.241,0.138,0.207,"1",0,3,3,3,"4","0",0,3,4,3,3,0,"3",0.164,0.178,0.192,0.014,0.233,0,0.103,0.069,0.069,0,-1,-1,1,8,-2,1,0,-4,-5,1,"negative"
"11424",37,-0.584012985865814,133,"C","C","C","H","C",0.417,0,0.583,0.333,0.278,0.194,0.194,0.25,"0",0,0,0,1,"0","0",0,0,0,4,4,4,"4",0.361,0.459,0.421,0.03,0.098,0.083,0.111,0,0.056,0.028,-1,1,4,-3,-2,-1,0,-1,-4,5,"negative"
"11433",12,-0.494579528651966,195,"H","H","H","C","C",0.727,0,0.273,0,0.273,0.182,0.364,0.091,"0",3,3,0,0,"3","1",3,3,1,0,4,4,"1",0.549,0.118,0.205,0.246,0.354,0,0,0.273,0.091,0,-4,-5,-5,-6,0,-5,-5,-7,7,-7,"negative"
"11446",123,-0.295112436192171,242,"C","C","C","E","C",0.23,0.09,0.68,0.189,0.336,0.123,0.107,0.352,"3",0,0,3,0,"1","0",0,0,0,4,3,4,"3",0.248,0.231,0.322,0.045,0.12,0.123,0.049,0.033,0.016,0.049,-1,-1,4,-3,-1,0,-2,-2,-3,3,"negative"
"11449",7,-0.796541566921915,126,"E","E","E","E","E",0,0.333,0.667,0.333,0.5,0.167,0.167,0.333,"3",3,3,3,3,"3","4",2,3,3,3,0,3,"0",0.063,0.294,0.341,0.032,0.143,0,0.167,0,0,0,-1,-5,0,5,-2,-1,1,-2,-2,0,"positive"
"11452",32,-1.21703870652092,245,"H","H","H","E","E",0.484,0.258,0.258,0.194,0.226,0.161,0.387,0.258,"3",0,3,3,3,"3","3",1,3,3,3,0,3,"3",0.42,0.233,0.273,0.139,0.212,0.097,0.032,0.065,0.065,0.032,-1,-2,2,-3,-1,0,-1,3,3,-3,"negative"
"11463",82,-0.403679937050501,170,"C","C","C","E","E",0.284,0.259,0.457,0.111,0.247,0.198,0.247,0.198,"0",1,3,3,3,"3","1",1,3,4,3,0,0,"0",0.224,0.106,0.294,0.094,0.218,0.062,0.062,0.086,0.062,0.049,1,1,-1,-6,1,-2,-3,-6,6,-5,"negative"
"11466",92,1.04490094001399,222,"C","C","C","C","C",0.253,0.22,0.527,0.253,0.33,0.143,0.121,0.22,"3",3,0,3,3,"1","3",3,1,3,1,3,1,"3",0.275,0.198,0.261,0.014,0.171,0.176,0.055,0.055,0.044,0.022,-3,-1,-6,-3,-1,-1,2,-3,3,-3,"positive"
"11468",116,-0.35839073172442,495,"C","C","C","C","C",0.096,0.165,0.739,0.278,0.357,0.122,0.148,0.339,"0",0,0,3,3,"3","0",0,0,3,4,1,3,"2",0.168,0.186,0.285,0.115,0.182,0.052,0.078,0.043,0.017,0.052,-1,0,0,1,0,-4,-4,-1,-3,-1,"negative"
"11474",15,1.11178457528051,203,"H","H","H","C","C",0.643,0,0.357,0.214,0.429,0.071,0.143,0.357,"3",3,0,3,0,"0","3",2,0,2,2,1,3,"4",0.404,0.296,0.3,0.113,0.217,0.143,0.071,0.143,0.071,0,1,-2,-4,-4,0,-2,-2,4,3,-3,"negative"
"11485",48,-0.998127178764788,172,"C","C","C","E","C",0.085,0.234,0.681,0.34,0.383,0.106,0.106,0.362,"1",0,3,3,0,"0","0",0,3,1,3,1,4,"4",0.151,0.238,0.331,0.029,0.174,0.043,0.064,0.021,0.064,0.064,2,0,4,-2,-2,5,-1,-1,-5,-2,"negative"
"11507",6,-0.639215882166483,96,"E","C","C","C","C",0,0,1,0.2,0.6,0,0,0.8,"1",1,3,3,3,"3","1",1,3,4,3,4,3,"3",0,0.146,0.312,0,0.115,0,0.4,0,0,0,-5,-7,-2,-2,2,4,-3,-1,-7,-5,"positive"
"11513",56,0.0989227983205789,131,"C","C","C","C","C",0.691,0,0.309,0.345,0.273,0.218,0.218,0.309,"0",0,3,0,0,"0","0",0,3,0,4,4,4,"4",0.687,0.427,0.351,0.015,0.206,0.073,0.036,0.109,0.055,0.055,1,0,0,-2,2,-2,-1,-4,-1,-2,"positive"
"11515",140,0.428102310078339,620,"E","E","E","E","C",0,0.432,0.568,0.187,0.324,0.072,0.137,0.309,"3",3,3,4,4,"4","4",4,3,4,1,1,0,"0",0.068,0.145,0.274,0.144,0.177,0.05,0.086,0.065,0.065,0.043,1,-3,-4,-4,1,-3,-3,-6,0,-2,"negative"
"11528",40,1.2402254703743,102,"E","E","E","E","E",0,0.308,0.692,0.154,0.538,0.051,0.051,0.359,"0",3,3,3,3,"3","3",4,4,4,0,1,0,"0",0,0.206,0.48,0,0.098,0.051,0.077,0.077,0.026,0.051,0,1,-6,11,-3,-6,-6,-5,-4,2,"positive"
"11532",14,0.0989227983205789,151,"C","C","C","H","H",0.846,0,0.154,0.385,0.385,0.077,0.231,0.308,"3",0,0,4,3,"3","2",0,0,4,3,2,0,"3",0.689,0.278,0.225,0.079,0.278,0.154,0,0.154,0,0,1,-4,7,-5,5,-3,-2,-1,-5,5,"negative"
"11541",22,-0.193391498395812,108,"X","C","C","E","E",0,0.571,0.429,0,0,0.048,0.381,0.095,"X",0,3,4,4,"3","X",1,3,4,4,3,0,"3",0.083,0.046,0.074,0.417,0.269,0.048,0,0.095,0.095,0,0,0,7,-4,-2,0,3,-3,-2,-3,"negative"
"11564",18,-0.11892209966721,642,"C","C","H","C","E",0.647,0,0.353,0.235,0.176,0.235,0.176,0.235,"0",3,3,1,3,"3","0",1,3,3,3,3,0,"1",0.358,0.187,0.212,0.235,0.274,0.235,0,0.176,0.118,0,-2,2,0,-2,-2,1,-1,-1,-2,0,"negative"
"11566",11,-0.0502330882171169,156,"C","C","C","C","C",0,0,1,0.4,0.4,0.2,0,0.4,"0",3,1,3,4,"3","3",3,2,4,1,3,0,"1",0.122,0.192,0.276,0.019,0.173,0,0.2,0,0,0,-4,-4,-8,-5,-3,0,-1,-2,-2,1,"positive"
"11604",33,-0.770233121100733,125,"C","H","H","E","E",0.344,0.375,0.281,0.219,0.344,0.125,0.188,0.25,"3",0,1,3,3,"3","2",1,1,3,4,0,3,"0",0.208,0.248,0.368,0,0.192,0.031,0.031,0.094,0,0.125,-2,-3,-2,-3,-1,-2,-2,0,2,-2,"negative"
"11624",81,0.339083541066577,184,"H","C","C","H","H",0.062,0.338,0.6,0.212,0.375,0.113,0.188,0.312,"0",3,3,1,0,"1","1",3,3,0,1,3,4,"3",0.163,0.196,0.359,0.043,0.168,0.05,0.05,0.075,0.037,0.062,-1,-1,-5,-3,1,-2,3,2,1,-1,"negative"
"11661",115,-0.122603329060422,161,"C","C","C","E","E",0.105,0.404,0.491,0.096,0.211,0.114,0.377,0.149,"1",0,0,3,1,"2","2",0,0,2,4,1,3,"4",0.13,0.106,0.23,0.23,0.354,0.123,0.044,0.061,0.07,0.053,-1,-6,3,-4,1,1,1,7,-2,2,"negative"
"11679",29,0.551778417434986,107,"E","E","E","H","H",0.393,0.357,0.25,0.107,0.179,0.143,0.25,0.143,"3",3,3,3,3,"1","3",4,4,3,0,3,0,"3",0.43,0.215,0.243,0,0.196,0.107,0.071,0.107,0.071,0,-3,-1,-6,-3,-3,-4,7,2,-5,-6,"positive"
"11694",176,-0.0174713331923436,642,"E","E","E","C","C",0.309,0.051,0.64,0.16,0.154,0.091,0.28,0.2,"3",3,4,3,1,"0","4",4,3,2,0,1,3,"4",0.358,0.187,0.212,0.235,0.274,0.126,0.04,0.074,0.051,0.063,-2,0,-6,-5,0,-1,4,0,1,-4,"negative"
"11720",87,0.0339726964393725,215,"H","H","H","C","C",0.372,0.128,0.5,0.233,0.267,0.163,0.163,0.221,"0",1,2,1,0,"3","1",2,0,1,4,2,4,"1",0.391,0.191,0.27,0.13,0.195,0.07,0.035,0.081,0.07,0.023,0,-1,-2,5,-2,-1,2,2,1,-4,"negative"
"11724",171,0.782157885540707,317,"H","H","H","C","C",0.312,0.212,0.476,0.106,0.206,0.065,0.312,0.206,"2",3,1,3,3,"0","2",3,0,2,1,1,4,"4",0.353,0.142,0.23,0.262,0.268,0.124,0.071,0.076,0.047,0.053,4,-2,-2,-2,4,-1,-2,-6,-5,-5,"negative"
"11727",20,-0.261888415190075,307,"H","H","H","H","H",0.579,0,0.421,0.316,0.316,0.263,0.158,0.263,"2",0,1,3,3,"3","2",0,1,4,3,0,0,"3",0.401,0.27,0.319,0.055,0.176,0,0.105,0.105,0.053,0.053,1,1,1,3,-3,1,1,-1,2,-2,"negative"
"11738",32,-0.0133210157374004,160,"E","E","E","C","C",0.29,0.484,0.226,0.226,0.29,0.065,0.29,0.226,"3",3,0,0,0,"0","3",4,4,0,3,4,4,"4",0.056,0.231,0.281,0.15,0.225,0.032,0.065,0.129,0.097,0.065,-1,1,-2,-3,-1,-1,-1,-4,-5,0,"negative"
"11742",114,-0.348437167796208,298,"C","C","C","C","C",0,0.319,0.681,0.15,0.363,0.097,0.124,0.372,"4",4,4,0,0,"0","4",4,4,0,0,4,4,"4",0.02,0.171,0.362,0.084,0.144,0.115,0.062,0.044,0.035,0.035,-1,-1,-4,-5,0,4,-1,3,-1,-2,"negative"
"11749",16,-0.458693071566617,304,"C","C","C","C","C",0.533,0,0.467,0.4,0.267,0.067,0.133,0.533,"0",3,3,3,0,"0","0",3,3,0,3,3,4,"4",0.457,0.299,0.28,0.043,0.174,0.067,0.067,0,0.133,0.133,-1,2,-1,-2,-1,-2,-2,-4,-2,-3,"negative"
"11758",64,-0.820131410775656,309,"C","C","C","C","C",0.365,0.159,0.476,0.317,0.429,0.095,0.127,0.27,"3",0,0,2,0,"3","3",1,1,1,4,1,4,"1",0.385,0.246,0.366,0.087,0.149,0.143,0.095,0.016,0.079,0.016,-1,0,3,-6,-1,-2,-4,-1,-3,-6,"negative"
"11775",95,-0.521950453129646,172,"C","C","C","H","H",0.745,0,0.255,0.319,0.202,0.181,0.287,0.277,"0",0,1,3,3,"3","0",0,0,4,4,0,0,"3",0.576,0.407,0.308,0.064,0.233,0.043,0.053,0.085,0.043,0.053,-2,3,1,-3,-1,0,0,-3,-3,1,"negative"
"11793",43,-0.7516567619976,331,"C","C","C","C","C",0.405,0.095,0.5,0.262,0.31,0.167,0.167,0.238,"3",3,0,3,3,"3","3",2,1,3,2,4,3,"1",0.375,0.196,0.296,0.124,0.221,0.167,0.048,0.048,0.048,0.071,-1,-1,-1,-1,-3,1,3,-4,-6,3,"positive"
"11797",78,-0.110326958364955,173,"C","C","C","C","C",0,0.442,0.558,0.065,0.273,0.117,0.143,0.169,"3",3,3,3,0,"1","3",4,4,0,4,2,4,"3",0.064,0.052,0.243,0.046,0.15,0.065,0.052,0.065,0.065,0.052,0,1,1,-5,-1,-1,0,-4,-6,3,"negative"
"11802",8,-0.0133210157374004,110,"E","E","E","E","C",0,1,0,0.286,0.143,0.286,0.143,0.143,"1",3,3,0,0,"3","2",4,3,3,3,4,4,"4",0,0.282,0.245,0,0.173,0.286,0,0,0,0,-2,-4,-2,-2,0,-2,-2,-1,-3,-3,"negative"
"11827",31,-0.162732497591036,177,"E","E","E","H","H",0.2,0.4,0.4,0.067,0.167,0.033,0.333,0.067,"3",3,3,0,2,"0","3",3,4,3,3,3,2,"4",0.294,0.175,0.232,0.113,0.316,0.1,0.033,0.067,0.067,0.033,-3,1,0,1,-1,0,-1,-1,-3,-1,"negative"
"11828",764,-0.152034578344575,865,"C","C","C","C","C",0.366,0.176,0.459,0.176,0.245,0.135,0.232,0.21,"0",1,3,0,3,"0","0",3,3,3,4,4,2,"4",0.394,0.168,0.238,0.129,0.242,0.098,0.076,0.069,0.047,0.047,0,0,-3,-4,-6,0,-2,-4,-6,-3,"negative"
"11838",98,0.295432897894212,235,"H","H","H","H","H",0.351,0.082,0.567,0.206,0.289,0.175,0.206,0.258,"4",4,3,2,0,"0","4",4,4,0,0,2,4,"4",0.306,0.166,0.255,0.149,0.247,0.072,0.124,0.072,0.041,0.113,-4,-1,-6,-4,3,0,4,0,0,-1,"negative"
"11860",21,0.0638847333593298,134,"H","H","H","E","E",0.45,0.3,0.25,0.1,0.15,0.05,0.5,0.1,"4",4,4,3,3,"3","4",4,4,4,2,0,0,"3",0.306,0.142,0.216,0.239,0.328,0.1,0,0,0.1,0,-1,1,-3,-4,3,-2,-1,-1,-4,2,"negative"
"11864",209,1.07714805227773,642,"E","E","E","C","C",0.327,0.154,0.519,0.091,0.154,0.091,0.332,0.159,"3",4,4,4,4,"4","4",4,4,4,0,1,1,"2",0.358,0.187,0.212,0.235,0.274,0.115,0.048,0.077,0.058,0.048,-2,2,-5,-5,2,1,-1,-2,-5,0,"negative"
"11869",28,-1.62414912760972,312,"C","C","C","C","C",0,0.481,0.519,0.185,0.222,0.111,0.148,0.333,"0",0,3,0,0,"0","0",0,3,0,4,4,4,"4",0,0.327,0.381,0.054,0.109,0.148,0,0,0.074,0.037,-1,3,3,-3,-1,-1,1,-2,3,0,"negative"
"11883",40,0.551778417434986,310,"H","H","H","C","C",0.538,0.103,0.359,0.359,0.308,0.205,0.103,0.308,"4",4,3,0,0,"0","4",4,3,0,0,4,4,"4",0.523,0.171,0.239,0.248,0.319,0.026,0.026,0.077,0.077,0.026,7,-6,-6,-2,0,3,-4,-2,-4,-8,"positive"
"11889",201,-0.261888415190075,498,"H","H","H","H","H",0.18,0.06,0.76,0.175,0.24,0.065,0.2,0.215,"0",3,3,3,3,"0","0",3,3,3,1,3,0,"3",0.193,0.151,0.213,0.305,0.263,0.09,0.1,0.05,0.035,0.045,-3,-1,-3,-5,-3,-3,-3,1,-4,-3,"negative"
"11911",80,-0.210352041838163,587,"H","H","H","C","C",0.278,0.038,0.684,0.203,0.316,0.063,0.152,0.342,"3",3,3,3,3,"1","4",4,3,3,0,1,3,"3",0.249,0.126,0.191,0.221,0.296,0.139,0.025,0.013,0.025,0.025,-1,-7,-9,-7,-2,-4,-3,-2,-8,-4,"negative"
"11931",35,-0.507532387566928,100,"E","E","E","H","H",0.206,0.441,0.353,0.235,0.324,0.176,0.324,0.294,"1",1,3,3,3,"0","1",3,4,3,3,0,1,"4",0.15,0.21,0.29,0.14,0.25,0.088,0.059,0.029,0.059,0.088,-1,1,1,-4,-2,2,3,-5,-5,1,"negative"
"11932",134,-0.0469036221376437,228,"H","H","H","H","H",0.496,0.158,0.346,0.211,0.263,0.15,0.211,0.18,"3",0,2,0,3,"3","3",0,2,3,3,3,1,"0",0.518,0.184,0.254,0.154,0.294,0.075,0.053,0.098,0.113,0.038,-2,0,0,0,1,2,0,1,-6,0,"negative"
"11945",10,1.0387744973686,124,"C","C","C","E","E",0,0.333,0.667,0.444,0.667,0,0,0.667,"0",3,0,3,3,"3","1",3,2,3,1,3,2,"3",0.153,0.266,0.395,0,0.137,0,0,0.111,0.111,0,-1,0,-2,-3,-2,-2,2,2,-2,2,"positive"
"11955",98,0.776277230345155,163,"E","E","C","E","E",0,0.443,0.557,0.134,0.32,0.113,0.124,0.278,"4",4,3,1,2,"3","4",3,3,1,3,3,3,"2",0,0.117,0.288,0.092,0.166,0.031,0.072,0.062,0.072,0.062,-3,1,-5,-5,-2,0,0,-1,4,-1,"positive"
"11968",23,0.272788257646099,154,"H","H","H","C","H",0.273,0,0.727,0,0.182,0.091,0.182,0.136,"0",4,4,1,3,"3","4",4,4,3,1,1,3,"0",0.292,0.24,0.344,0.058,0.156,0.045,0,0.045,0.045,0,-3,-5,-6,1,-1,-3,-3,-4,-3,-5,"negative"
"11972",79,0.0328502008281514,456,"C","C","C","H","H",0.346,0.103,0.551,0.09,0.141,0.103,0.513,0.103,"4",3,3,0,2,"3","3",4,4,2,0,3,1,"0",0.364,0.167,0.252,0.206,0.351,0.09,0.026,0.09,0.064,0.038,-4,-6,-11,-8,4,0,-2,-5,-3,0,"negative"
"11974",168,0.740670080431562,287,"E","E","E","C","E",0.024,0.407,0.569,0.234,0.365,0.156,0.138,0.311,"1",2,1,1,3,"3","1",3,1,4,0,3,0,"0",0.014,0.195,0.334,0.091,0.188,0.036,0.054,0.084,0.06,0.036,0,-1,-7,-4,0,-4,-3,-1,-3,0,"negative"
"11984",54,-0.215461546723741,147,"H","H","C","H","H",0.057,0.094,0.849,0.113,0.321,0.094,0.245,0.151,"3",3,0,0,2,"1","3",3,0,3,3,3,1,"3",0.231,0.197,0.272,0.163,0.211,0,0.075,0.132,0.038,0.075,-5,-5,-4,-5,-3,-4,-4,-5,1,-3,"negative"
